Arch_ID,D1,D2,D3,W1,W2,W3,WMul1,WMul2,WMul3,Params,FLOPs
445,4,4,9,192,512,512,12,16,8,62.616026,9627.506176
446,4,4,9,192,512,640,12,16,10,85.838042,11113.487232
447,4,4,9,192,512,768,12,16,12,114.073562,12920.332544
448,4,4,9,192,512,896,12,16,14,147.322586,15048.042112
449,4,4,9,192,512,1024,12,16,16,185.585114,17496.615936
450,4,4,9,224,256,512,14,8,8,49.349594,7131.633152
451,4,4,9,224,256,640,14,8,10,72.24393,8596.642688
452,4,4,9,224,256,768,14,8,12,100.15177,10382.51648
453,4,4,9,224,256,896,14,8,14,133.073114,12489.254528
454,4,4,9,224,256,1024,14,8,16,171.007962,14916.856832
455,4,4,9,224,320,512,14,10,8,52.14409,7783.978496
456,4,4,9,224,320,640,14,10,10,75.120346,9254.230912
457,4,4,9,224,320,768,14,10,12,103.110106,11045.347584
458,4,4,9,224,320,896,14,10,14,136.11337,13157.328512
459,4,4,9,224,320,1024,14,10,16,174.130138,15590.173696
460,4,4,9,224,384,512,14,12,8,55.454682,8568.444416
461,4,4,9,224,384,640,14,12,10,78.512858,10043.939712
462,4,4,9,224,384,768,14,12,12,106.584538,11840.299264
463,4,4,9,224,384,896,14,12,14,139.669722,13957.523072
464,4,4,9,224,384,1024,14,12,16,177.76841,16395.611136
465,4,4,9,224,448,512,14,14,8,59.28137,9485.030912
466,4,4,9,224,448,640,14,14,10,82.421466,10965.769088
467,4,4,9,224,448,768,14,14,12,110.575066,12767.37152
468,4,4,9,224,448,896,14,14,14,143.74217,14889.838208
469,4,4,9,224,448,1024,14,14,16,181.922778,17333.169152
470,4,4,9,224,512,512,14,16,8,63.624154,10533.737984
471,4,4,9,224,512,640,14,16,10,86.84617,12019.71904
472,4,4,9,224,512,768,14,16,12,115.08169,13826.564352
473,4,4,9,224,512,896,14,16,14,148.330714,15954.27392
474,4,4,9,224,512,1024,14,16,16,186.593242,18402.847744
475,4,4,9,256,256,512,16,8,8,50.404826,8149.014016
476,4,4,9,256,256,640,16,8,10,73.299162,9614.023552
477,4,4,9,256,256,768,16,8,12,101.207002,11399.897344
478,4,4,9,256,256,896,16,8,14,134.128346,13506.635392
479,4,4,9,256,256,1024,16,8,16,172.063194,15934.237696
480,4,4,9,256,320,512,16,10,8,53.219802,8806.60224
481,4,4,9,256,320,640,16,10,10,76.196058,10276.854656
482,4,4,9,256,320,768,16,10,12,104.185818,12067.971328
483,4,4,9,256,320,896,16,10,14,137.189082,14179.952256
484,4,4,9,256,320,1024,16,10,16,175.20585,16612.79744
485,4,4,9,256,384,512,16,12,8,56.550874,9596.31104
486,4,4,9,256,384,640,16,12,10,79.60905,11071.806336
487,4,4,9,256,384,768,16,12,12,107.68073,12868.165888
488,4,4,9,256,384,896,16,12,14,140.765914,14985.389696
489,4,4,9,256,384,1024,16,12,16,178.864602,17423.47776
490,4,4,9,256,448,512,16,14,8,60.398042,10518.140416
491,4,4,9,256,448,640,16,14,10,83.538138,11998.878592
492,4,4,9,256,448,768,16,14,12,111.691738,13800.481024
493,4,4,9,256,448,896,16,14,14,144.858842,15922.947712
494,4,4,9,256,448,1024,16,14,16,183.03945,18366.278656
495,4,4,9,256,512,512,16,16,8,64.761306,11572.090368
496,4,4,9,256,512,640,16,16,10,87.983322,13058.071424
497,4,4,9,256,512,768,16,16,12,116.218842,14864.916736
498,4,4,9,256,512,896,16,16,14,149.467866,16992.626304
499,4,4,9,256,512,1024,16,16,16,187.730394,19441.200128
500,4,4,11,128,256,512,8,8,8,56.399322,5476.324864
501,4,4,11,128,256,640,8,8,10,84.603098,7281.105792
502,4,4,11,128,256,768,8,8,12,119.000026,9482.248448
503,4,4,11,128,256,896,8,8,14,159.590106,12079.752832
504,4,4,11,128,256,1024,8,8,16,206.373338,15073.618944
505,4,4,11,128,320,512,8,10,8,59.132378,6112.941568
506,4,4,11,128,320,640,8,10,10,87.418074,7922.965376
507,4,4,11,128,320,768,8,10,12,121.896922,10129.350912
508,4,4,11,128,320,896,8,10,14,162.568922,12732.098176
509,4,4,11,128,320,1024,8,10,16,209.434074,15731.207168
510,4,4,11,128,384,512,8,12,8,62.38153,6881.678848
511,4,4,11,128,384,640,8,12,10,90.749146,8696.945536
512,4,4,11,128,384,768,8,12,12,125.309914,10908.573952
513,4,4,11,128,384,896,8,12,14,166.063834,13516.564096
514,4,4,11,128,384,1024,8,12,16,213.010906,16520.915968
515,4,4,11,128,448,512,8,14,8,66.146778,7782.536704
516,4,4,11,128,448,640,8,14,10,94.596314,9603.046272
517,4,4,11,128,448,768,8,14,12,129.239002,11819.917568
518,4,4,11,128,448,896,8,14,14,170.074842,14433.150592
519,4,4,11,128,448,1024,8,14,16,217.103834,17442.745344
520,4,4,11,128,512,512,8,16,8,70.428122,8815.515136
521,4,4,11,128,512,640,8,16,10,98.959578,10641.267584
522,4,4,11,128,512,768,8,16,12,133.684186,12863.38176
523,4,4,11,128,512,896,8,16,14,174.601946,15481.857664
524,4,4,11,128,512,1024,8,16,16,221.712858,18496.695296
525,4,4,11,160,256,512,10,8,8,57.067482,6097.344
526,4,4,11,160,256,640,10,8,10,85.271258,7902.124928
527,4,4,11,160,256,768,10,8,12,119.668186,10103.267584
528,4,4,11,160,256,896,10,8,14,160.258266,12700.771968
529,4,4,11,160,256,1024,10,8,16,207.041498,15694.63808
530,4,4,11,160,320,512,10,10,8,59.821018,6739.203584
531,4,4,11,160,320,640,10,10,10,88.106714,8549.227392
532,4,4,11,160,320,768,10,10,12,122.585562,10755.612928
533,4,4,11,160,320,896,10,10,14,163.257562,13358.360192
534,4,4,11,160,320,1024,10,10,16,210.122714,16357.469184
535,4,4,11,160,384,512,10,12,8,63.09065,7513.183744
536,4,4,11,160,384,640,10,12,10,91.458266,9328.450432
537,4,4,11,160,384,768,10,12,12,126.019034,11540.078848
538,4,4,11,160,384,896,10,12,14,166.772954,14148.068992
539,4,4,11,160,384,1024,10,12,16,213.720026,17152.420864
540,4,4,11,160,448,512,10,14,8,66.876378,8419.28448
541,4,4,11,160,448,640,10,14,10,95.325914,10239.794048
542,4,4,11,160,448,768,10,14,12,129.968602,12456.665344
543,4,4,11,160,448,896,10,14,14,170.804442,15069.898368
544,4,4,11,160,448,1024,10,14,16,217.833434,18079.49312
545,4,4,11,160,512,512,10,16,8,71.178202,9457.505792
546,4,4,11,160,512,640,10,16,10,99.709658,11283.25824
547,4,4,11,160,512,768,10,16,12,134.434266,13505.372416
548,4,4,11,160,512,896,10,16,14,175.352026,16123.84832
549,4,4,11,160,512,1024,10,16,16,222.462938,19138.685952
550,4,4,11,192,256,512,12,8,8,57.864666,6850.483712
551,4,4,11,192,256,640,12,8,10,86.068442,8655.26464
552,4,4,11,192,256,768,12,8,12,120.46537,10856.407296
553,4,4,11,192,256,896,12,8,14,161.05545,13453.91168
554,4,4,11,192,256,1024,12,8,16,207.838682,16447.777792
555,4,4,11,192,320,512,12,10,8,60.638682,7497.586176
556,4,4,11,192,320,640,12,10,10,88.924378,9307.609984
557,4,4,11,192,320,768,12,10,12,123.403226,11513.99552
558,4,4,11,192,320,896,12,10,14,164.075226,14116.742784
559,4,4,11,192,320,1024,12,10,16,210.940378,17115.851776
560,4,4,11,192,384,512,12,12,8,63.928794,8276.809216
561,4,4,11,192,384,640,12,12,10,92.29641,10092.075904
562,4,4,11,192,384,768,12,12,12,126.857178,12303.70432
563,4,4,11,192,384,896,12,12,14,167.611098,14911.694464
564,4,4,11,192,384,1024,12,12,16,214.55817,17916.046336
565,4,4,11,192,448,512,12,14,8,67.735002,9188.152832
566,4,4,11,192,448,640,12,14,10,96.184538,11008.6624
567,4,4,11,192,448,768,12,14,12,130.827226,13225.533696
568,4,4,11,192,448,896,12,14,14,171.663066,15838.76672
569,4,4,11,192,448,1024,12,14,16,218.692058,18848.361472
570,4,4,11,192,512,512,12,16,8,72.057306,10231.617024
571,4,4,11,192,512,640,12,16,10,100.588762,12057.369472
572,4,4,11,192,512,768,12,16,12,135.31337,14279.483648
573,4,4,11,192,512,896,12,16,14,176.23113,16897.959552
574,4,4,11,192,512,1024,12,16,16,223.342042,19912.797184
575,4,4,11,224,256,512,14,8,8,58.790874,7735.744
576,4,4,11,224,256,640,14,8,10,86.99465,9540.524928
577,4,4,11,224,256,768,14,8,12,121.391578,11741.667584
578,4,4,11,224,256,896,14,8,14,161.981658,14339.171968
579,4,4,11,224,256,1024,14,8,16,208.76489,17333.03808
580,4,4,11,224,320,512,14,10,8,61.58537,8388.089344
581,4,4,11,224,320,640,14,10,10,89.871066,10198.113152
582,4,4,11,224,320,768,14,10,12,124.349914,12404.498688
583,4,4,11,224,320,896,14,10,14,165.021914,15007.245952
584,4,4,11,224,320,1024,14,10,16,211.887066,18006.354944
585,4,4,11,224,384,512,14,12,8,64.895962,9172.555264
586,4,4,11,224,384,640,14,12,10,93.263578,10987.821952
587,4,4,11,224,384,768,14,12,12,127.824346,13199.450368
588,4,4,11,224,384,896,14,12,14,168.578266,15807.440512
589,4,4,11,224,384,1024,14,12,16,215.525338,18811.792384
590,4,4,11,224,448,512,14,14,8,68.72265,10089.14176
591,4,4,11,224,448,640,14,14,10,97.172186,11909.651328
592,4,4,11,224,448,768,14,14,12,131.814874,14126.522624
593,4,4,11,224,448,896,14,14,14,172.650714,16739.755648
594,4,4,11,224,448,1024,14,14,16,219.679706,19749.3504
595,4,4,11,224,512,512,14,16,8,73.065434,11137.848832
596,4,4,11,224,512,640,14,16,10,101.59689,12963.60128
597,4,4,11,224,512,768,14,16,12,136.321498,15185.715456
598,4,4,11,224,512,896,14,16,14,177.239258,17804.19136
599,4,4,11,224,512,1024,14,16,16,224.35017,20819.028992
600,4,4,11,256,256,512,16,8,8,59.846106,8753.124864
601,4,4,11,256,256,640,16,8,10,88.049882,10557.905792
602,4,4,11,256,256,768,16,8,12,122.44681,12759.048448
603,4,4,11,256,256,896,16,8,14,163.03689,15356.552832
604,4,4,11,256,256,1024,16,8,16,209.820122,18350.418944
605,4,4,11,256,320,512,16,10,8,62.661082,9410.713088
606,4,4,11,256,320,640,16,10,10,90.946778,11220.736896
607,4,4,11,256,320,768,16,10,12,125.425626,13427.122432
608,4,4,11,256,320,896,16,10,14,166.097626,16029.869696
609,4,4,11,256,320,1024,16,10,16,212.962778,19028.978688
610,4,4,11,256,384,512,16,12,8,65.992154,10200.421888
611,4,4,11,256,384,640,16,12,10,94.35977,12015.688576
612,4,4,11,256,384,768,16,12,12,128.920538,14227.316992
613,4,4,11,256,384,896,16,12,14,169.674458,16835.307136
614,4,4,11,256,384,1024,16,12,16,216.62153,19839.659008
615,4,4,11,256,448,512,16,14,8,69.839322,11122.251264
616,4,4,11,256,448,640,16,14,10,98.288858,12942.760832
617,4,4,11,256,448,768,16,14,12,132.931546,15159.632128
618,4,4,11,256,448,896,16,14,14,173.767386,17772.865152
619,4,4,11,256,448,1024,16,14,16,220.796378,20782.459904
620,4,4,11,256,512,512,16,16,8,74.202586,12176.201216
621,4,4,11,256,512,640,16,16,10,102.734042,14001.953664
622,4,4,11,256,512,768,16,16,12,137.45865,16224.06784
623,4,4,11,256,512,896,16,16,14,178.37641,18842.543744
624,4,4,11,256,512,1024,16,16,16,225.487322,21857.381376
625,4,5,4,128,256,512,8,8,8,24.535514,3664.057856
626,4,5,4,128,256,640,8,8,10,34.15625,4279.638912
627,4,5,4,128,256,768,8,8,12,45.84137,5027.340544
628,4,5,4,128,256,896,8,8,14,59.590874,5907.162752
629,4,5,4,128,256,1024,8,8,16,75.404762,6919.105536
630,4,5,4,128,320,512,8,10,8,27.932378,4470.57664
631,4,5,4,128,320,640,8,10,10,37.635034,5091.400576
632,4,5,4,128,320,768,8,10,12,49.402074,5844.345088
633,4,5,4,128,320,896,8,10,14,63.233498,6729.410176
634,4,5,4,128,320,1024,8,10,16,79.129306,7746.59584
635,4,5,4,128,384,512,8,12,8,31.992794,5446.964736
636,4,5,4,128,384,640,8,12,10,41.77737,6073.031552
637,4,5,4,128,384,768,8,12,12,53.62633,6831.218944
638,4,5,4,128,384,896,8,12,14,67.539674,7721.526912
639,4,5,4,128,384,1024,8,12,16,83.517402,8743.955456
640,4,5,4,128,448,512,8,14,8,36.716762,6593.222144
641,4,5,4,128,448,640,8,14,10,46.583258,7224.53184
642,4,5,4,128,448,768,8,14,12,58.514138,7987.962112
643,4,5,4,128,448,896,8,14,14,72.509402,8883.51296
644,4,5,4,128,448,1024,8,14,16,88.56905,9911.184384
645,4,5,4,128,512,512,8,16,8,42.104282,7909.348864
646,4,5,4,128,512,640,8,16,10,52.052698,8545.90144
647,4,5,4,128,512,768,8,16,12,64.065498,9314.574592
648,4,5,4,128,512,896,8,16,14,78.142682,10215.36832
649,4,5,4,128,512,1024,8,16,16,94.28425,11248.282624
650,4,5,4,160,256,512,10,8,8,25.203674,4285.076992
651,4,5,4,160,256,640,10,8,10,34.82441,4900.658048
652,4,5,4,160,256,768,10,8,12,46.50953,5648.35968
653,4,5,4,160,256,896,10,8,14,60.259034,6528.181888
654,4,5,4,160,256,1024,10,8,16,76.072922,7540.124672
655,4,5,4,160,320,512,10,10,8,28.621018,5096.838656
656,4,5,4,160,320,640,10,10,10,38.323674,5717.662592
657,4,5,4,160,320,768,10,10,12,50.090714,6470.607104
658,4,5,4,160,320,896,10,10,14,63.922138,7355.672192
659,4,5,4,160,320,1024,10,10,16,79.817946,8372.857856
660,4,5,4,160,384,512,10,12,8,32.701914,6078.469632
661,4,5,4,160,384,640,10,12,10,42.48649,6704.536448
662,4,5,4,160,384,768,10,12,12,54.33545,7462.72384
663,4,5,4,160,384,896,10,12,14,68.248794,8353.031808
664,4,5,4,160,384,1024,10,12,16,84.226522,9375.460352
665,4,5,4,160,448,512,10,14,8,37.446362,7229.96992
666,4,5,4,160,448,640,10,14,10,47.312858,7861.279616
667,4,5,4,160,448,768,10,14,12,59.243738,8624.709888
668,4,5,4,160,448,896,10,14,14,73.239002,9520.260736
669,4,5,4,160,448,1024,10,14,16,89.29865,10547.93216
670,4,5,4,160,512,512,10,16,8,42.854362,8551.33952
671,4,5,4,160,512,640,10,16,10,52.802778,9187.892096
672,4,5,4,160,512,768,10,16,12,64.815578,9956.565248
673,4,5,4,160,512,896,10,16,14,78.892762,10857.358976
674,4,5,4,160,512,1024,10,16,16,95.03433,11890.27328
675,4,5,4,192,256,512,12,8,8,26.000858,5038.216704
676,4,5,4,192,256,640,12,8,10,35.621594,5653.79776
677,4,5,4,192,256,768,12,8,12,47.306714,6401.499392
678,4,5,4,192,256,896,12,8,14,61.056218,7281.3216
679,4,5,4,192,256,1024,12,8,16,76.870106,8293.264384
680,4,5,4,192,320,512,12,10,8,29.438682,5855.221248
681,4,5,4,192,320,640,12,10,10,39.141338,6476.045184
682,4,5,4,192,320,768,12,10,12,50.908378,7228.989696
683,4,5,4,192,320,896,12,10,14,64.739802,8114.054784
684,4,5,4,192,320,1024,12,10,16,80.63561,9131.240448
685,4,5,4,192,384,512,12,12,8,33.540058,6842.095104
686,4,5,4,192,384,640,12,12,10,43.324634,7468.16192
687,4,5,4,192,384,768,12,12,12,55.173594,8226.349312
688,4,5,4,192,384,896,12,12,14,69.086938,9116.65728
689,4,5,4,192,384,1024,12,12,16,85.064666,10139.085824
690,4,5,4,192,448,512,12,14,8,38.304986,7998.838272
691,4,5,4,192,448,640,12,14,10,48.171482,8630.147968
692,4,5,4,192,448,768,12,14,12,60.102362,9393.57824
693,4,5,4,192,448,896,12,14,14,74.097626,10289.129088
694,4,5,4,192,448,1024,12,14,16,90.157274,11316.800512
695,4,5,4,192,512,512,12,16,8,43.733466,9325.450752
696,4,5,4,192,512,640,12,16,10,53.681882,9962.003328
697,4,5,4,192,512,768,12,16,12,65.694682,10730.67648
698,4,5,4,192,512,896,12,16,14,79.771866,11631.470208
699,4,5,4,192,512,1024,12,16,16,95.913434,12664.384512
700,4,5,4,224,256,512,14,8,8,26.927066,5923.476992
701,4,5,4,224,256,640,14,8,10,36.547802,6539.058048
702,4,5,4,224,256,768,14,8,12,48.232922,7286.75968
703,4,5,4,224,256,896,14,8,14,61.982426,8166.581888
704,4,5,4,224,256,1024,14,8,16,77.796314,9178.524672
705,4,5,4,224,320,512,14,10,8,30.38537,6745.724416
706,4,5,4,224,320,640,14,10,10,40.088026,7366.548352
707,4,5,4,224,320,768,14,10,12,51.855066,8119.492864
708,4,5,4,224,320,896,14,10,14,65.68649,9004.557952
709,4,5,4,224,320,1024,14,10,16,81.582298,10021.743616
710,4,5,4,224,384,512,14,12,8,34.507226,7737.841152
711,4,5,4,224,384,640,14,12,10,44.291802,8363.907968
712,4,5,4,224,384,768,14,12,12,56.140762,9122.09536
713,4,5,4,224,384,896,14,12,14,70.054106,10012.403328
714,4,5,4,224,384,1024,14,12,16,86.031834,11034.831872
715,4,5,4,224,448,512,14,14,8,39.292634,8899.8272
716,4,5,4,224,448,640,14,14,10,49.15913,9531.136896
717,4,5,4,224,448,768,14,14,12,61.09001,10294.567168
718,4,5,4,224,448,896,14,14,14,75.085274,11190.118016
719,4,5,4,224,448,1024,14,14,16,91.144922,12217.78944
720,4,5,4,224,512,512,14,16,8,44.741594,10231.68256
721,4,5,4,224,512,640,14,16,10,54.69001,10868.235136
722,4,5,4,224,512,768,14,16,12,66.70281,11636.908288
723,4,5,4,224,512,896,14,16,14,80.779994,12537.702016
724,4,5,4,224,512,1024,14,16,16,96.921562,13570.61632
725,4,5,4,256,256,512,16,8,8,27.982298,6940.857856
726,4,5,4,256,256,640,16,8,10,37.603034,7556.438912
727,4,5,4,256,256,768,16,8,12,49.288154,8304.140544
728,4,5,4,256,256,896,16,8,14,63.037658,9183.962752
729,4,5,4,256,256,1024,16,8,16,78.851546,10195.905536
730,4,5,4,256,320,512,16,10,8,31.461082,7768.34816
731,4,5,4,256,320,640,16,10,10,41.163738,8389.172096
732,4,5,4,256,320,768,16,10,12,52.930778,9142.116608
733,4,5,4,256,320,896,16,10,14,66.762202,10027.181696
734,4,5,4,256,320,1024,16,10,16,82.65801,11044.36736
735,4,5,4,256,384,512,16,12,8,35.603418,8765.707776
736,4,5,4,256,384,640,16,12,10,45.387994,9391.774592
737,4,5,4,256,384,768,16,12,12,57.236954,10149.961984
738,4,5,4,256,384,896,16,12,14,71.150298,11040.269952
739,4,5,4,256,384,1024,16,12,16,87.128026,12062.698496
740,4,5,4,256,448,512,16,14,8,40.409306,9932.936704
741,4,5,4,256,448,640,16,14,10,50.275802,10564.2464
742,4,5,4,256,448,768,16,14,12,62.206682,11327.676672
743,4,5,4,256,448,896,16,14,14,76.201946,12223.22752
744,4,5,4,256,448,1024,16,14,16,92.261594,13250.898944
745,4,5,4,256,512,512,16,16,8,45.878746,11270.034944
746,4,5,4,256,512,640,16,16,10,55.827162,11906.58752
747,4,5,4,256,512,768,16,16,12,67.839962,12675.260672
748,4,5,4,256,512,896,16,16,14,81.917146,13576.0544
749,4,5,4,256,512,1024,16,16,16,98.058714,14608.968704
750,4,5,5,128,256,512,8,8,8,29.256154,3966.11328
751,4,5,5,128,256,640,8,8,10,41.53161,4751.580032
752,4,5,5,128,256,768,8,8,12,56.461274,5706.916096
753,4,5,5,128,256,896,8,8,14,74.045146,6832.121472
754,4,5,5,128,256,1024,8,8,16,94.283226,8127.19616
755,4,5,5,128,320,512,8,10,8,32.653018,4772.632064
756,4,5,5,128,320,640,8,10,10,45.010394,5563.341696
757,4,5,5,128,320,768,8,10,12,60.021978,6523.92064
758,4,5,5,128,320,896,8,10,14,77.68777,7654.368896
759,4,5,5,128,320,1024,8,10,16,98.00777,8954.686464
760,4,5,5,128,384,512,8,12,8,36.713434,5749.02016
761,4,5,5,128,384,640,8,12,10,49.15273,6544.972672
762,4,5,5,128,384,768,8,12,12,64.246234,7510.794496
763,4,5,5,128,384,896,8,12,14,81.993946,8646.485632
764,4,5,5,128,384,1024,8,12,16,102.395866,9952.04608
765,4,5,5,128,448,512,8,14,8,41.437402,6895.277568
766,4,5,5,128,448,640,8,14,10,53.958618,7696.47296
767,4,5,5,128,448,768,8,14,12,69.134042,8667.537664
768,4,5,5,128,448,896,8,14,14,86.963674,9808.47168
769,4,5,5,128,448,1024,8,14,16,107.447514,11119.275008
770,4,5,5,128,512,512,8,16,8,46.824922,8211.404288
771,4,5,5,128,512,640,8,16,10,59.428058,9017.84256
772,4,5,5,128,512,768,8,16,12,74.685402,9994.150144
773,4,5,5,128,512,896,8,16,14,92.596954,11140.32704
774,4,5,5,128,512,1024,8,16,16,113.162714,12456.373248
775,4,5,5,160,256,512,10,8,8,29.924314,4587.132416
776,4,5,5,160,256,640,10,8,10,42.19977,5372.599168
777,4,5,5,160,256,768,10,8,12,57.129434,6327.935232
778,4,5,5,160,256,896,10,8,14,74.713306,7453.140608
779,4,5,5,160,256,1024,10,8,16,94.951386,8748.215296
780,4,5,5,160,320,512,10,10,8,33.341658,5398.89408
781,4,5,5,160,320,640,10,10,10,45.699034,6189.603712
782,4,5,5,160,320,768,10,10,12,60.710618,7150.182656
783,4,5,5,160,320,896,10,10,14,78.37641,8280.630912
784,4,5,5,160,320,1024,10,10,16,98.69641,9580.94848
785,4,5,5,160,384,512,10,12,8,37.422554,6380.525056
786,4,5,5,160,384,640,10,12,10,49.86185,7176.477568
787,4,5,5,160,384,768,10,12,12,64.955354,8142.299392
788,4,5,5,160,384,896,10,12,14,82.703066,9277.990528
789,4,5,5,160,384,1024,10,12,16,103.104986,10583.550976
790,4,5,5,160,448,512,10,14,8,42.167002,7532.025344
791,4,5,5,160,448,640,10,14,10,54.688218,8333.220736
792,4,5,5,160,448,768,10,14,12,69.863642,9304.28544
793,4,5,5,160,448,896,10,14,14,87.693274,10445.219456
794,4,5,5,160,448,1024,10,14,16,108.177114,11756.022784
795,4,5,5,160,512,512,10,16,8,47.575002,8853.394944
796,4,5,5,160,512,640,10,16,10,60.178138,9659.833216
797,4,5,5,160,512,768,10,16,12,75.435482,10636.1408
798,4,5,5,160,512,896,10,16,14,93.347034,11782.317696
799,4,5,5,160,512,1024,10,16,16,113.912794,13098.363904
800,4,5,5,192,256,512,12,8,8,30.721498,5340.272128
801,4,5,5,192,256,640,12,8,10,42.996954,6125.73888
802,4,5,5,192,256,768,12,8,12,57.926618,7081.074944
803,4,5,5,192,256,896,12,8,14,75.51049,8206.28032
804,4,5,5,192,256,1024,12,8,16,95.74857,9501.355008
805,4,5,5,192,320,512,12,10,8,34.159322,6157.276672
806,4,5,5,192,320,640,12,10,10,46.516698,6947.986304
807,4,5,5,192,320,768,12,10,12,61.528282,7908.565248
808,4,5,5,192,320,896,12,10,14,79.194074,9039.013504
809,4,5,5,192,320,1024,12,10,16,99.514074,10339.331072
810,4,5,5,192,384,512,12,12,8,38.260698,7144.150528
811,4,5,5,192,384,640,12,12,10,50.699994,7940.10304
812,4,5,5,192,384,768,12,12,12,65.793498,8905.924864
813,4,5,5,192,384,896,12,12,14,83.54121,10041.616
814,4,5,5,192,384,1024,12,12,16,103.94313,11347.176448
815,4,5,5,192,448,512,12,14,8,43.025626,8300.893696
816,4,5,5,192,448,640,12,14,10,55.546842,9102.089088
817,4,5,5,192,448,768,12,14,12,70.722266,10073.153792
818,4,5,5,192,448,896,12,14,14,88.551898,11214.087808
819,4,5,5,192,448,1024,12,14,16,109.035738,12524.891136
820,4,5,5,192,512,512,12,16,8,48.454106,9627.506176
821,4,5,5,192,512,640,12,16,10,61.057242,10433.944448
822,4,5,5,192,512,768,12,16,12,76.314586,11410.252032
823,4,5,5,192,512,896,12,16,14,94.226138,12556.428928
824,4,5,5,192,512,1024,12,16,16,114.791898,13872.475136
825,4,5,5,224,256,512,14,8,8,31.647706,6225.532416
826,4,5,5,224,256,640,14,8,10,43.923162,7010.999168
827,4,5,5,224,256,768,14,8,12,58.852826,7966.335232
828,4,5,5,224,256,896,14,8,14,76.436698,9091.540608
829,4,5,5,224,256,1024,14,8,16,96.674778,10386.615296
830,4,5,5,224,320,512,14,10,8,35.10601,7047.77984
831,4,5,5,224,320,640,14,10,10,47.463386,7838.489472
832,4,5,5,224,320,768,14,10,12,62.47497,8799.068416
833,4,5,5,224,320,896,14,10,14,80.140762,9929.516672
834,4,5,5,224,320,1024,14,10,16,100.460762,11229.83424
835,4,5,5,224,384,512,14,12,8,39.227866,8039.896576
836,4,5,5,224,384,640,14,12,10,51.667162,8835.849088
837,4,5,5,224,384,768,14,12,12,66.760666,9801.670912
838,4,5,5,224,384,896,14,12,14,84.508378,10937.362048
839,4,5,5,224,384,1024,14,12,16,104.910298,12242.922496
840,4,5,5,224,448,512,14,14,8,44.013274,9201.882624
841,4,5,5,224,448,640,14,14,10,56.53449,10003.078016
842,4,5,5,224,448,768,14,14,12,71.709914,10974.14272
843,4,5,5,224,448,896,14,14,14,89.539546,12115.076736
844,4,5,5,224,448,1024,14,14,16,110.023386,13425.880064
845,4,5,5,224,512,512,14,16,8,49.462234,10533.737984
846,4,5,5,224,512,640,14,16,10,62.06537,11340.176256
847,4,5,5,224,512,768,14,16,12,77.322714,12316.48384
848,4,5,5,224,512,896,14,16,14,95.234266,13462.660736
849,4,5,5,224,512,1024,14,16,16,115.800026,14778.706944
